station,event_id,model,horizon_hours,severe_hours,event_MAE,event_mean_residual,prediction_at_peak,residual_at_peak,abs_error_at_peak,underpredicted_peak,predicted_severe_at_first_severe_hour,predicted_severe_hours
Tiantan,6,B0,1,25,13.32,1.48,340.0,2.0,2.0,true,false,24
Tiantan,6,B0,6,25,38.68,22.6,290.0,52.0,52.0,true,false,19
Tiantan,6,B0,12,25,42.52,38.92,274.0,68.0,68.0,true,true,17
Tiantan,6,B0,24,25,53.36,53.12,212.0,130.0,130.0,true,false,13
Tiantan,7,B3_R2,1,3,18.447032,1.97877,269.974365,9.025635,9.025635,true,false,2
Tiantan,7,B3_R2,6,3,132.348267,132.348267,136.37674,142.62326,142.62326,true,false,0
Tiantan,7,B3_R2,12,3,196.083666,196.083666,66.361992,212.638008,212.638008,true,false,0
Tiantan,7,B3_R2,24,3,221.229327,221.229327,47.242199,231.757801,231.757801,true,false,0
Tiantan,7,GRU_R1,1,3,60.405538,60.405538,204.97699,74.02301,74.02301,true,false,0
Tiantan,7,GRU_R1,6,3,142.067212,142.067212,125.858643,153.141357,153.141357,true,false,0
Tiantan,7,GRU_R1,12,3,179.247042,179.247042,81.663849,197.336151,197.336151,true,false,0
Tiantan,7,GRU_R1,24,3,181.968053,181.968053,86.601898,192.398102,192.398102,true,false,0
Tiantan,7,B0,1,3,22.666667,8.666667,265.0,14.0,14.0,true,false,2
Tiantan,7,B0,6,3,142.666667,142.666667,123.0,156.0,156.0,true,false,0
Tiantan,7,B0,12,3,173.666667,173.666667,85.0,194.0,194.0,true,false,0
Tiantan,7,B0,24,3,181.0,181.0,88.0,191.0,191.0,true,false,0
Tiantan,8,B3_R2,1,3,47.221242,47.221242,257.575836,13.424164,13.424164,true,false,2
Tiantan,8,B3_R2,6,3,162.993454,162.993454,114.108521,156.891479,156.891479,true,false,0
Tiantan,8,B3_R2,12,3,160.737651,160.737651,101.243507,169.756493,169.756493,true,false,0
Tiantan,8,B3_R2,24,3,185.055761,185.055761,83.549652,187.450348,187.450348,true,false,0
Tiantan,8,GRU_R1,1,3,72.940572,72.940572,199.72168,71.27832,71.27832,true,false,0
Tiantan,8,GRU_R1,6,3,161.648333,161.648333,107.741745,163.258255,163.258255,true,false,0
Tiantan,8,GRU_R1,12,3,173.909958,173.909958,89.272667,181.727333,181.727333,true,false,0
Tiantan,8,GRU_R1,24,3,175.029325,175.029325,83.646301,187.353699,187.353699,true,false,0
Tiantan,8,B0,1,3,31.333333,31.333333,260.0,11.0,11.0,true,false,2
Tiantan,8,B0,6,3,164.666667,164.666667,111.0,160.0,160.0,true,false,0
Tiantan,8,B0,12,3,176.666667,176.666667,88.0,183.0,183.0,true,false,0
Tiantan,8,B0,24,3,154.0,154.0,104.0,167.0,167.0,true,false,0
Tiantan,9,B3_R2,1,2,115.714073,115.714073,224.589066,74.410934,74.410934,true,false,0
Tiantan,9,B3_R2,6,2,233.022398,233.022398,59.351414,239.648586,239.648586,true,false,0
Tiantan,9,B3_R2,12,2,232.828688,232.828688,60.039295,238.960705,238.960705,true,false,0
Tiantan,9,B3_R2,24,2,230.059139,230.059139,61.710796,237.289204,237.289204,true,false,0
Tiantan,9,GRU_R1,1,2,197.420708,197.420708,101.498886,197.501114,197.501114,true,false,0
Tiantan,9,GRU_R1,6,2,225.074291,225.074291,66.568924,232.431076,232.431076,true,false,0
Tiantan,9,GRU_R1,12,2,236.517597,236.517597,56.412544,242.587456,242.587456,true,false,0
Tiantan,9,GRU_R1,24,2,241.735733,241.735733,47.024971,251.975029,251.975029,true,false,0
Tiantan,9,B0,1,2,32.5,32.5,286.0,13.0,13.0,true,false,1
Tiantan,9,B0,6,2,235.0,235.0,56.0,243.0,243.0,true,false,0
Tiantan,9,B0,12,2,249.5,249.5,42.0,257.0,257.0,true,false,0
Tiantan,9,B0,24,2,264.0,264.0,24.0,275.0,275.0,true,false,0
Tiantan,10,B3_R2,1,3,36.186701,26.294652,259.448792,8.551208,8.551208,true,false,2
Tiantan,10,B3_R2,6,3,133.381887,133.381887,129.555923,138.444077,138.444077,true,false,0
Tiantan,10,B3_R2,12,3,161.627734,161.627734,97.954498,170.045502,170.045502,true,false,0
Tiantan,10,B3_R2,24,3,182.748179,182.748179,76.934273,191.065727,191.065727,true,false,0
Tiantan,10,GRU_R1,1,3,61.982457,61.982457,212.6091,55.3909,55.3909,true,false,0
Tiantan,10,GRU_R1,6,3,140.297816,140.297816,122.051224,145.948776,145.948776,true,false,0
Tiantan,10,GRU_R1,12,3,162.049141,162.049141,100.288643,167.711357,167.711357,true,false,0
Tiantan,10,GRU_R1,24,3,170.393295,170.393295,85.540031,182.459969,182.459969,true,false,0
Tiantan,10,B0,1,3,39.0,32.333333,255.0,13.0,13.0,true,false,2
Tiantan,10,B0,6,3,142.333333,142.333333,123.0,145.0,145.0,true,false,0
Tiantan,10,B0,12,3,167.0,167.0,94.0,174.0,174.0,true,false,0
Tiantan,10,B0,24,3,189.333333,189.333333,62.0,206.0,206.0,true,false,0
Tiantan,11,B3_R2,1,1,73.724182,73.724182,211.275818,73.724182,73.724182,true,false,0
Tiantan,11,B3_R2,6,1,76.607727,76.607727,208.392273,76.607727,76.607727,true,false,0
Tiantan,11,B3_R2,12,1,113.452545,113.452545,171.547455,113.452545,113.452545,true,false,0
Tiantan,11,B3_R2,24,1,211.126389,211.126389,73.873611,211.126389,211.126389,true,false,0
Tiantan,11,GRU_R1,1,1,77.57312,77.57312,207.42688,77.57312,77.57312,true,false,0
Tiantan,11,GRU_R1,6,1,78.630814,78.630814,206.369186,78.630814,78.630814,true,false,0
Tiantan,11,GRU_R1,12,1,73.332794,73.332794,211.667206,73.332794,73.332794,true,false,0
Tiantan,11,GRU_R1,24,1,139.24942,139.24942,145.75058,139.24942,139.24942,true,false,0
Tiantan,11,B0,1,1,85.0,85.0,200.0,85.0,85.0,true,false,0
Tiantan,11,B0,6,1,76.0,76.0,209.0,76.0,76.0,true,false,0
Tiantan,11,B0,12,1,69.0,69.0,216.0,69.0,69.0,true,false,0
Tiantan,11,B0,24,1,151.0,151.0,134.0,151.0,151.0,true,false,0
Tiantan,12,B3_R2,1,3,58.913147,16.706706,257.430145,85.569855,85.569855,true,false,2
Tiantan,12,B3_R2,6,3,100.497777,100.497777,190.869949,152.130051,152.130051,true,false,0
Tiantan,12,B3_R2,12,3,121.97407,121.97407,170.436844,172.563156,172.563156,true,false,0
Tiantan,12,B3_R2,24,3,206.799922,206.799922,88.274666,254.725334,254.725334,true,false,0
Tiantan,12,GRU_R1,1,3,35.113073,35.113073,244.445267,98.554733,98.554733,true,true,3
Tiantan,12,GRU_R1,6,3,101.951299,101.951299,186.302994,156.697006,156.697006,true,false,0
Tiantan,12,GRU_R1,12,3,98.267034,98.267034,204.240021,138.759979,138.759979,true,false,0
Tiantan,12,GRU_R1,24,3,125.741704,125.741704,165.644287,177.355713,177.355713,true,false,0
Tiantan,12,B0,1,3,56.666667,-0.666667,259.0,84.0,84.0,true,true,3
Tiantan,12,B0,6,3,112.0,112.0,170.0,173.0,173.0,true,false,0
Tiantan,12,B0,12,3,72.666667,72.666667,235.0,108.0,108.0,true,false,0
Tiantan,12,B0,24,3,123.666667,123.666667,169.0,174.0,174.0,true,false,0
Tiantan,13,B3_R2,1,7,8.116071,7.244899,287.035736,4.964264,4.964264,true,false,6
Tiantan,13,B3_R2,6,7,87.527775,87.527775,179.580963,112.419037,112.419037,true,false,0
Tiantan,13,B3_R2,12,7,170.957019,170.957019,97.529427,194.470573,194.470573,true,false,0
Tiantan,13,B3_R2,24,7,190.95112,190.95112,67.562477,224.437523,224.437523,true,false,0
Tiantan,13,GRU_R1,1,7,12.050629,12.050629,269.219025,22.780975,22.780975,true,true,7
Tiantan,13,GRU_R1,6,7,61.533316,61.533316,206.850861,85.149139,85.149139,true,false,2
Tiantan,13,GRU_R1,12,7,115.569674,115.569674,167.822098,124.177902,124.177902,true,false,0
Tiantan,13,GRU_R1,24,7,143.376922,143.376922,136.045532,155.954468,155.954468,true,false,0
Tiantan,13,B0,1,7,11.714286,6.571429,284.0,8.0,8.0,true,false,6
Tiantan,13,B0,6,7,82.285714,82.285714,173.0,119.0,119.0,true,false,1
Tiantan,13,B0,12,7,104.142857,104.142857,182.0,110.0,110.0,true,false,0
Tiantan,13,B0,24,7,140.571429,140.571429,136.0,156.0,156.0,true,false,0
Tiantan,14,B3_R2,1,6,21.866478,10.451653,212.077393,71.922607,71.922607,true,false,5
Tiantan,14,B3_R2,6,6,92.421778,92.421778,165.991119,118.008881,118.008881,true,false,0
Tiantan,14,B3_R2,12,6,139.902617,139.902617,117.816681,166.183319,166.183319,true,false,0
Tiantan,14,B3_R2,24,6,148.697894,148.697894,109.694939,174.305061,174.305061,true,false,0
Tiantan,14,GRU_R1,1,6,22.729472,15.362356,208.395935,75.604065,75.604065,true,false,5
Tiantan,14,GRU_R1,6,6,97.05131,97.05131,153.927383,130.072617,130.072617,true,false,0
Tiantan,14,GRU_R1,12,6,132.356817,132.356817,130.773117,153.226883,153.226883,true,false,0
Tiantan,14,GRU_R1,24,6,120.064695,120.064695,146.428421,137.571579,137.571579,true,false,0
Tiantan,14,B0,1,6,25.166667,7.833333,200.0,84.0,84.0,true,false,5
Tiantan,14,B0,6,6,115.666667,115.666667,146.0,138.0,138.0,true,false,0
Tiantan,14,B0,12,6,119.666667,119.666667,151.0,133.0,133.0,true,false,0
Tiantan,14,B0,24,6,150.333333,150.333333,120.0,164.0,164.0,true,false,0
Tiantan,15,B3_R2,1,1,12.742661,12.742661,248.257339,12.742661,12.742661,true,true,1
Tiantan,15,B3_R2,6,1,42.967758,42.967758,218.032242,42.967758,42.967758,true,false,0
Tiantan,15,B3_R2,12,1,86.385315,86.385315,174.614685,86.385315,86.385315,true,false,0
Tiantan,15,B3_R2,24,1,116.68541,116.68541,144.31459,116.68541,116.68541,true,false,0
Tiantan,15,GRU_R1,1,1,14.647049,14.647049,246.352951,14.647049,14.647049,true,true,1
Tiantan,15,GRU_R1,6,1,10.918854,10.918854,250.081146,10.918854,10.918854,true,true,1
Tiantan,15,GRU_R1,12,1,116.680298,116.680298,144.319702,116.680298,116.680298,true,false,0
Tiantan,15,GRU_R1,24,1,116.372223,116.372223,144.627777,116.372223,116.372223,true,false,0
Tiantan,15,B0,1,1,19.0,19.0,242.0,19.0,19.0,true,false,0
Tiantan,15,B0,6,1,16.0,-16.0,277.0,-16.0,16.0,false,true,1
Tiantan,15,B0,12,1,138.0,138.0,123.0,138.0,138.0,true,false,0
Tiantan,15,B0,24,1,109.0,109.0,152.0,109.0,109.0,true,false,0
Tiantan,16,B3_R2,1,7,25.408273,2.600673,299.311462,30.688538,30.688538,true,false,6
Tiantan,16,B3_R2,6,7,91.404208,91.120913,205.711609,124.288391,124.288391,true,false,1
Tiantan,16,B3_R2,12,7,164.152621,164.152621,115.729988,214.270012,214.270012,true,false,0
Tiantan,16,B3_R2,24,7,206.597495,206.597495,70.612373,259.387627,259.387627,true,false,0
Tiantan,16,GRU_R1,1,7,23.773887,16.810612,290.463684,39.536316,39.536316,true,false,6
Tiantan,16,GRU_R1,6,7,76.8581,76.8581,215.752777,114.247223,114.247223,true,false,1
Tiantan,16,GRU_R1,12,7,100.47547,100.47547,185.005966,144.994034,144.994034,true,false,0
Tiantan,16,GRU_R1,24,7,94.53581,94.53581,238.018845,91.981155,91.981155,true,false,0
Tiantan,16,B0,1,7,27.857143,5.571429,296.0,34.0,34.0,true,false,6
Tiantan,16,B0,6,7,79.428571,77.428571,209.0,121.0,121.0,true,false,1
Tiantan,16,B0,12,7,82.0,82.0,195.0,135.0,135.0,true,false,0
Tiantan,16,B0,24,7,77.714286,75.714286,284.0,46.0,46.0,true,false,3
Tiantan,17,B3_R2,1,1,13.822372,13.822372,234.177628,13.822372,13.822372,true,false,0
Tiantan,17,B3_R2,6,1,25.921692,-25.921692,273.921692,-25.921692,25.921692,false,true,1
Tiantan,17,B3_R2,12,1,94.485184,94.485184,153.514816,94.485184,94.485184,true,false,0
Tiantan,17,B3_R2,24,1,163.428627,163.428627,84.571373,163.428627,163.428627,true,false,0
Tiantan,17,GRU_R1,1,1,29.797928,29.797928,218.202072,29.797928,29.797928,true,false,0
Tiantan,17,GRU_R1,6,1,33.205841,-33.205841,281.205841,-33.205841,33.205841,false,true,1
Tiantan,17,GRU_R1,12,1,31.836456,31.836456,216.163544,31.836456,31.836456,true,false,0
Tiantan,17,GRU_R1,24,1,28.974442,28.974442,219.025558,28.974442,28.974442,true,false,0
Tiantan,17,B0,1,1,15.0,15.0,233.0,15.0,15.0,true,false,0
Tiantan,17,B0,6,1,48.0,-48.0,296.0,-48.0,48.0,false,true,1
Tiantan,17,B0,12,1,32.0,32.0,216.0,32.0,32.0,true,false,0
Tiantan,17,B0,24,1,1.0,1.0,247.0,1.0,1.0,true,true,1
Tiantan,18,B3_R2,1,2,8.404861,8.404861,247.36821,3.63179,3.63179,true,false,1
Tiantan,18,B3_R2,6,2,47.858459,47.858459,182.940216,68.059784,68.059784,true,false,0
Tiantan,18,B3_R2,12,2,95.443367,95.443367,150.916946,100.083054,100.083054,true,false,0
Tiantan,18,B3_R2,24,2,173.112736,173.112736,75.857971,175.142029,175.142029,true,false,0
Tiantan,18,GRU_R1,1,2,25.734619,25.734619,224.279633,26.720367,26.720367,true,false,0
Tiantan,18,GRU_R1,6,2,44.853081,44.853081,195.21521,55.78479,55.78479,true,false,0
Tiantan,18,GRU_R1,12,2,13.226768,-13.226768,251.192001,-0.192001,0.192001,false,true,2
Tiantan,18,GRU_R1,24,2,63.179428,63.179428,181.996002,69.003998,69.003998,true,false,0
Tiantan,18,B0,1,2,6.5,6.5,249.0,2.0,2.0,true,false,1
Tiantan,18,B0,6,2,20.5,20.5,216.0,35.0,35.0,true,false,0
Tiantan,18,B0,12,2,68.5,-68.5,307.0,-56.0,56.0,false,true,2
Tiantan,18,B0,24,2,58.0,58.0,189.0,62.0,62.0,true,false,0
Tiantan,19,B3_R2,1,10,14.217352,10.47384,287.898743,7.101257,7.101257,true,false,9
Tiantan,19,B3_R2,6,10,63.062306,63.062306,242.266403,52.733597,52.733597,true,false,2
Tiantan,19,B3_R2,12,10,105.538712,105.538712,177.842072,117.157928,117.157928,true,false,0
Tiantan,19,B3_R2,24,10,136.876628,136.876628,143.324722,151.675278,151.675278,true,false,0
Tiantan,19,GRU_R1,1,10,20.87822,20.864877,280.099792,14.900208,14.900208,true,false,8
Tiantan,19,GRU_R1,6,10,87.798404,87.798404,242.918976,52.081024,52.081024,true,false,1
Tiantan,19,GRU_R1,12,10,146.973768,146.973768,139.780304,155.219696,155.219696,true,false,0
Tiantan,19,GRU_R1,24,10,124.837651,124.837651,131.659973,163.340027,163.340027,true,false,0
Tiantan,19,B0,1,10,16.4,10.4,294.0,1.0,1.0,true,false,9
Tiantan,19,B0,6,10,91.0,91.0,261.0,34.0,34.0,true,false,4
Tiantan,19,B0,12,10,176.8,176.8,111.0,184.0,184.0,true,false,0
Tiantan,19,B0,24,10,119.4,119.4,161.0,134.0,134.0,true,false,0
Tiantan,20,B3_R2,1,9,31.636856,29.774789,292.308258,37.691742,37.691742,true,false,6
Tiantan,20,B3_R2,6,9,77.329422,77.329422,188.874573,141.125427,141.125427,true,false,0
Tiantan,20,B3_R2,12,9,124.778887,124.778887,172.788986,157.211014,157.211014,true,false,0
Tiantan,20,B3_R2,24,9,184.526794,184.526794,114.022095,215.977905,215.977905,true,false,0
Tiantan,20,GRU_R1,1,9,39.009655,39.009655,273.86853,56.13147,56.13147,true,false,7
Tiantan,20,GRU_R1,6,9,61.110518,61.110518,188.018265,141.981735,141.981735,true,true,5
Tiantan,20,GRU_R1,12,9,71.564936,71.564936,213.762848,116.237152,116.237152,true,false,1
Tiantan,20,GRU_R1,24,9,181.424124,181.424124,111.855042,218.144958,218.144958,true,false,0
Tiantan,20,B0,1,9,16.444444,7.111111,295.0,35.0,35.0,true,false,8
Tiantan,20,B0,6,9,37.111111,25.333333,231.0,99.0,99.0,true,true,7
Tiantan,20,B0,12,9,23.222222,23.0,257.0,73.0,73.0,true,true,9
Tiantan,20,B0,24,9,202.222222,202.222222,89.0,241.0,241.0,true,false,0
Tiantan,21,B3_R2,1,10,15.407996,4.355176,300.744904,18.255096,18.255096,true,true,10
Tiantan,21,B3_R2,6,10,59.279916,55.782645,263.243591,55.756409,55.756409,true,false,6
Tiantan,21,B3_R2,12,10,97.335654,97.335654,145.69194,173.30806,173.30806,true,false,0
Tiantan,21,B3_R2,24,10,153.527992,153.527992,133.770966,185.229034,185.229034,true,false,0
Tiantan,21,GRU_R1,1,10,21.827039,14.836108,277.984436,41.015564,41.015564,true,false,9
Tiantan,21,GRU_R1,6,10,38.10816,37.993103,247.212952,71.787048,71.787048,true,true,6
Tiantan,21,GRU_R1,12,10,44.716597,41.796706,245.740082,73.259918,73.259918,true,false,5
Tiantan,21,GRU_R1,24,10,52.854813,52.854813,256.882324,62.117676,62.117676,true,false,3
Tiantan,21,B0,1,10,15.8,6.6,303.0,16.0,16.0,true,false,9
Tiantan,21,B0,6,10,35.7,5.3,265.0,54.0,54.0,true,true,8
Tiantan,21,B0,12,10,24.3,-9.3,305.0,14.0,14.0,true,false,9
Tiantan,21,B0,24,10,20.9,16.5,294.0,25.0,25.0,true,false,9
Tiantan,22,B3_R2,1,20,23.560724,12.825269,478.743561,6.256439,6.256439,true,false,19
Tiantan,22,B3_R2,6,20,134.616677,134.616677,311.827026,173.172974,173.172974,true,false,15
Tiantan,22,B3_R2,12,20,195.263364,195.263364,207.066452,277.933548,277.933548,true,false,1
Tiantan,22,B3_R2,24,20,255.960454,255.960454,166.062561,318.937439,318.937439,true,false,0
Tiantan,22,GRU_R1,1,20,70.772232,69.519434,350.104889,134.895111,134.895111,true,false,19
Tiantan,22,GRU_R1,6,20,136.88258,134.912979,298.380005,186.619995,186.619995,true,false,14
Tiantan,22,GRU_R1,12,20,193.364755,193.364755,145.226776,339.773224,339.773224,true,false,7
Tiantan,22,GRU_R1,24,20,232.131858,232.131858,196.016113,288.983887,288.983887,true,false,0
Tiantan,22,B0,1,20,27.3,6.1,474.0,11.0,11.0,true,false,19
Tiantan,22,B0,6,20,119.85,83.45,356.0,129.0,129.0,true,false,14
Tiantan,22,B0,12,20,191.8,175.6,96.0,389.0,389.0,true,false,8
Tiantan,22,B0,24,20,231.85,231.85,243.0,242.0,242.0,true,false,0
Tiantan,23,B3_R2,1,5,29.298123,19.221536,246.313812,31.686188,31.686188,true,false,4
Tiantan,23,B3_R2,6,5,116.449312,116.449312,211.642609,66.357391,66.357391,true,false,0
Tiantan,23,B3_R2,12,5,30.05806,30.05806,250.634949,27.365051,27.365051,true,false,1
Tiantan,23,B3_R2,24,5,148.209857,148.209857,115.170982,162.829018,162.829018,true,false,0
Tiantan,23,GRU_R1,1,5,29.379401,27.321063,239.41658,38.58342,38.58342,true,false,3
Tiantan,23,GRU_R1,6,5,140.852893,140.852893,162.573486,115.426514,115.426514,true,false,0
Tiantan,23,GRU_R1,12,5,35.77406,-16.466003,315.55304,-37.55304,37.55304,false,true,4
Tiantan,23,GRU_R1,24,5,35.566711,-35.566711,293.334656,-15.334656,15.334656,false,true,5
Tiantan,23,B0,1,5,31.8,23.4,254.0,24.0,24.0,true,false,4
Tiantan,23,B0,6,5,160.4,160.4,157.0,121.0,121.0,true,false,0
Tiantan,23,B0,12,5,81.8,-71.4,383.0,-105.0,105.0,false,true,4
Tiantan,23,B0,24,5,139.4,-139.4,383.0,-105.0,105.0,false,true,5
Tiantan,24,B3_R2,1,1,14.672592,14.672592,232.327408,14.672592,14.672592,true,false,0
Tiantan,24,B3_R2,6,1,7.406921,-7.406921,254.406921,-7.406921,7.406921,false,true,1
Tiantan,24,B3_R2,12,1,9.350067,9.350067,237.649933,9.350067,9.350067,true,false,0
Tiantan,24,B3_R2,24,1,123.179092,123.179092,123.820908,123.179092,123.179092,true,false,0
Tiantan,24,GRU_R1,1,1,19.048126,19.048126,227.951874,19.048126,19.048126,true,false,0
Tiantan,24,GRU_R1,6,1,31.335861,31.335861,215.664139,31.335861,31.335861,true,false,0
Tiantan,24,GRU_R1,12,1,63.029221,63.029221,183.970779,63.029221,63.029221,true,false,0
Tiantan,24,GRU_R1,24,1,139.34803,139.34803,107.65197,139.34803,139.34803,true,false,0
Tiantan,24,B0,1,1,25.0,25.0,222.0,25.0,25.0,true,false,0
Tiantan,24,B0,6,1,42.0,42.0,205.0,42.0,42.0,true,false,0
Tiantan,24,B0,12,1,46.0,46.0,201.0,46.0,46.0,true,false,0
Tiantan,24,B0,24,1,155.0,155.0,92.0,155.0,155.0,true,false,0
Tiantan,25,B3_R2,1,5,5.530145,4.525702,256.83847,6.16153,6.16153,true,false,4
Tiantan,25,B3_R2,6,5,28.811353,28.811353,229.408829,33.591171,33.591171,true,false,0
Tiantan,25,B3_R2,12,5,126.796912,126.796912,174.719025,88.280975,88.280975,true,false,0
Tiantan,25,B3_R2,24,5,179.897653,179.897653,76.884125,186.115875,186.115875,true,false,0
Tiantan,25,GRU_R1,1,5,24.545392,24.545392,228.174423,34.825577,34.825577,true,false,1
Tiantan,25,GRU_R1,6,5,60.813486,60.813486,185.856796,77.143204,77.143204,true,false,0
Tiantan,25,GRU_R1,12,5,143.003959,143.003959,185.369888,77.630112,77.630112,true,false,0
Tiantan,25,GRU_R1,24,5,200.473448,200.473448,58.345303,204.654697,204.654697,true,false,0
Tiantan,25,B0,1,5,8.2,8.2,261.0,2.0,2.0,true,false,4
Tiantan,25,B0,6,5,56.6,56.6,196.0,67.0,67.0,true,false,0
Tiantan,25,B0,12,5,176.4,176.4,193.0,70.0,70.0,true,false,0
Tiantan,25,B0,24,5,241.0,241.0,16.0,247.0,247.0,true,false,0
Tiantan,26,B3_R2,1,18,7.60603,-1.658722,355.281982,-0.281982,0.281982,false,false,17
Tiantan,26,B3_R2,6,18,56.353175,50.655537,304.073364,50.926636,50.926636,true,false,12
Tiantan,26,B3_R2,12,18,129.084757,129.084757,181.988312,173.011688,173.011688,true,false,0
Tiantan,26,B3_R2,24,18,186.647452,186.647452,145.486511,209.513489,209.513489,true,false,0
Tiantan,26,GRU_R1,1,18,22.802301,20.619498,313.179016,41.820984,41.820984,true,false,17
Tiantan,26,GRU_R1,6,18,73.602363,69.740696,250.536133,104.463867,104.463867,true,false,12
Tiantan,26,GRU_R1,12,18,117.085134,114.44421,137.894714,217.105286,217.105286,true,false,3
Tiantan,26,GRU_R1,24,18,123.320305,123.320305,210.240402,144.759598,144.759598,true,false,0
Tiantan,26,B0,1,18,15.055556,2.277778,342.0,13.0,13.0,true,false,17
Tiantan,26,B0,6,18,84.055556,53.722222,256.0,99.0,99.0,true,false,12
Tiantan,26,B0,12,18,121.055556,104.5,103.0,252.0,252.0,true,false,6
Tiantan,26,B0,24,18,91.722222,91.722222,247.0,108.0,108.0,true,false,5
Tiantan,27,B3_R2,1,7,5.565798,-3.747077,282.409668,-15.409668,15.409668,false,true,7
Tiantan,27,B3_R2,6,7,37.637004,-9.077621,276.334808,-9.334808,9.334808,false,false,6
Tiantan,27,B3_R2,12,7,70.743417,70.743417,198.575012,68.424988,68.424988,true,false,0
Tiantan,27,B3_R2,24,7,149.731112,149.731112,113.614876,153.385124,153.385124,true,false,0
Tiantan,27,GRU_R1,1,7,11.775733,6.854041,269.463257,-2.463257,2.463257,false,false,4
Tiantan,27,GRU_R1,6,7,30.378353,30.378353,219.138977,47.861023,47.861023,true,false,1
Tiantan,27,GRU_R1,12,7,68.842194,68.842194,191.777527,75.222473,75.222473,true,false,0
Tiantan,27,GRU_R1,24,7,18.74292,-18.74292,288.351624,-21.351624,21.351624,false,true,7
Tiantan,27,B0,1,7,6.714286,2.142857,265.0,2.0,2.0,true,false,6
Tiantan,27,B0,6,7,36.428571,36.428571,212.0,55.0,55.0,true,false,1
Tiantan,27,B0,12,7,54.857143,54.285714,196.0,71.0,71.0,true,true,1
Tiantan,27,B0,24,7,76.142857,-76.142857,355.0,-88.0,88.0,false,true,7
Tiantan,28,B3_R2,1,3,19.251048,8.401683,247.957413,23.042587,23.042587,true,false,2
Tiantan,28,B3_R2,6,3,56.04424,56.04424,201.842621,69.157379,69.157379,true,false,0
Tiantan,28,B3_R2,12,3,118.003281,118.003281,141.22287,129.77713,129.77713,true,false,0
Tiantan,28,B3_R2,24,3,183.786743,183.786743,72.080711,198.919289,198.919289,true,false,0
Tiantan,28,GRU_R1,1,3,14.20606,6.630458,251.271866,19.728134,19.728134,true,false,2
Tiantan,28,GRU_R1,6,3,46.135625,46.135625,210.626556,60.373444,60.373444,true,false,0
Tiantan,28,GRU_R1,12,3,29.886093,29.886093,225.1353,45.8647,45.8647,true,false,0
Tiantan,28,GRU_R1,24,3,44.445002,44.445002,219.563324,51.436676,51.436676,true,false,0
Tiantan,28,B0,1,3,18.333333,5.666667,248.0,23.0,23.0,true,false,2
Tiantan,28,B0,6,3,10.666667,8.666667,251.0,20.0,20.0,true,true,2
Tiantan,28,B0,12,3,16.333333,7.666667,247.0,24.0,24.0,true,false,2
Tiantan,28,B0,24,3,26.666667,15.333333,249.0,22.0,22.0,true,true,2
Tiantan,29,B3_R2,1,1,7.779907,-7.779907,260.779907,-7.779907,7.779907,false,true,1
Tiantan,29,B3_R2,6,1,77.979492,77.979492,175.020508,77.979492,77.979492,true,false,0
Tiantan,29,B3_R2,12,1,125.307404,125.307404,127.692596,125.307404,125.307404,true,false,0
Tiantan,29,B3_R2,24,1,233.452028,233.452028,19.547972,233.452028,233.452028,true,false,0
Tiantan,29,GRU_R1,1,1,8.920715,8.920715,244.079285,8.920715,8.920715,true,true,1
Tiantan,29,GRU_R1,6,1,89.556442,89.556442,163.443558,89.556442,89.556442,true,false,0
Tiantan,29,GRU_R1,12,1,41.048645,41.048645,211.951355,41.048645,41.048645,true,false,0
Tiantan,29,GRU_R1,24,1,47.018799,47.018799,205.981201,47.018799,47.018799,true,false,0
Tiantan,29,B0,1,1,11.0,11.0,242.0,11.0,11.0,true,false,0
Tiantan,29,B0,6,1,69.0,69.0,184.0,69.0,69.0,true,false,0
Tiantan,29,B0,12,1,18.0,18.0,235.0,18.0,18.0,true,false,0
Tiantan,29,B0,24,1,45.0,45.0,208.0,45.0,45.0,true,false,0
Tiantan,30,B3_R2,1,56,17.778143,7.554658,427.168579,38.831421,38.831421,true,false,55
Tiantan,30,B3_R2,6,56,79.752278,78.836678,277.515991,188.484009,188.484009,true,true,56
Tiantan,30,B3_R2,12,56,225.569116,225.569116,133.984619,332.015381,332.015381,true,false,0
Tiantan,30,B3_R2,24,56,309.609886,309.609886,108.784126,357.215874,357.215874,true,false,0
Tiantan,30,GRU_R1,1,56,67.375235,67.375235,326.639343,139.360657,139.360657,true,false,55
Tiantan,30,GRU_R1,6,56,91.918996,91.146429,290.632904,175.367096,175.367096,true,false,51
Tiantan,30,GRU_R1,12,56,117.172384,117.172384,253.365784,212.634216,212.634216,true,false,43
Tiantan,30,GRU_R1,24,56,134.687963,134.687963,300.573914,165.426086,165.426086,true,true,31
Tiantan,30,B0,1,56,19.267857,1.982143,420.0,46.0,46.0,true,false,55
Tiantan,30,B0,6,56,66.732143,14.767857,334.0,132.0,132.0,true,false,51
Tiantan,30,B0,12,56,72.446429,39.517857,346.0,120.0,120.0,true,false,45
Tiantan,30,B0,24,56,86.25,66.821429,403.0,63.0,63.0,true,true,41
Tiantan,31,B3_R2,1,9,36.706356,31.079417,282.26236,93.73764,93.73764,true,false,8
Tiantan,31,B3_R2,6,9,194.522396,194.522396,82.960983,293.039017,293.039017,true,false,0
Tiantan,31,B3_R2,12,9,248.170088,248.170088,80.270699,295.729301,295.729301,true,false,0
